Zonas de movilidad;Periodo;Total
Jaén;24/3/2020;7,93
Jaén;22/3/2020;4,57
Jaén;20/3/2020;6,12
Jaén;18/3/2020;6,49
Jaén;16/3/2020;8,81
Jaén;18/11/2019;18,71
Málaga;30/12/2020;17,69
Málaga;27/12/2020;12,63
Málaga;23/12/2020;18,86
Málaga;20/12/2020;13,18
Málaga;16/12/2020;19,34
Málaga;13/12/2020;13,00
Málaga;9/12/2020;17,92
Málaga;6/12/2020;9,55
Málaga;2/12/2020;18,09
Málaga;29/11/2020;8,86
Málaga;25/11/2020;17,41
Málaga;22/11/2020;8,76
Málaga;18/11/2020;17,22
Málaga;15/11/2020;8,73
Málaga;11/11/2020;17,13
Málaga;8/11/2020;11,56
Málaga;4/11/2020;17,98
Málaga;1/11/2020;12,45
Málaga;28/10/2020;19,48
Málaga;25/10/2020;13,52
Málaga;21/10/2020;19,05
Málaga;18/10/2020;13,17
Málaga;14/10/2020;20,00
Málaga;11/10/2020;14,33
Málaga;7/10/2020;20,08
Málaga;4/10/2020;13,25
Málaga;30/9/2020;18,36
Málaga;27/9/2020;11,31
Málaga;23/9/2020;20,16
Málaga;20/9/2020;13,32
Málaga;16/9/2020;20,13
Málaga;13/9/2020;13,65
Málaga;9/9/2020;19,80
Málaga;6/9/2020;14,54
Málaga;2/9/2020;18,81
Málaga;30/8/2020;14,63
Málaga;26/8/2020;19,17
Málaga;23/8/2020;13,07
Málaga;19/8/2020;18,28
Málaga;16/8/2020;15,28
Málaga;12/8/2020;20,30
Málaga;9/8/2020;16,13
Málaga;5/8/2020;14,70
Málaga;2/8/2020;11,27
Málaga;29/7/2020;15,02
Málaga;26/7/2020;12,89
Málaga;22/7/2020;17,58
Málaga;19/7/2020;15,83
Málaga;15/7/2020;20,92
Málaga;12/7/2020;15,82
Málaga;8/7/2020;20,49
Málaga;5/7/2020;16,12
Málaga;1/7/2020;21,05
Málaga;28/6/2020;16,19
Málaga;24/6/2020;20,95
Málaga;20/6/2020;18,13
Málaga;19/6/2020;20,12
Málaga;18/6/2020;20,04
Málaga;17/6/2020;19,92
Málaga;16/6/2020;19,79
Málaga;15/6/2020;18,93
Málaga;14/6/2020;14,53
Málaga;13/6/2020;17,16
Málaga;12/6/2020;18,70
Málaga;11/6/2020;19,41
Málaga;10/6/2020;19,61
Málaga;9/6/2020;17,12
Málaga;8/6/2020;17,28
Málaga;7/6/2020;13,07
Málaga;6/6/2020;16,19
Málaga;5/6/2020;18,36
Málaga;4/6/2020;18,08
Málaga;3/6/2020;18,20
Málaga;2/6/2020;18,29
Málaga;1/6/2020;16,72
Málaga;31/5/2020;11,11
Málaga;30/5/2020;14,01
Málaga;29/5/2020;16,96
Málaga;28/5/2020;16,96
Málaga;27/5/2020;16,82
Málaga;26/5/2020;16,38
Málaga;25/5/2020;15,86
Málaga;24/5/2020;11,02
Málaga;23/5/2020;13,41
Málaga;22/5/2020;15,95
Málaga;21/5/2020;16,03
Málaga;20/5/2020;16,04
Málaga;19/5/2020;16,12
Málaga;18/5/2020;14,78
Málaga;17/5/2020;6,34
Málaga;16/5/2020;8,52
Málaga;15/5/2020;12,59
Málaga;14/5/2020;12,58
Málaga;13/5/2020;13,20
Málaga;12/5/2020;12,25
Málaga;11/5/2020;12,25
Málaga;10/5/2020;5,95
Málaga;9/5/2020;6,56
Málaga;8/5/2020;12,44
Málaga;7/5/2020;12,19
Málaga;6/5/2020;12,38
Málaga;5/5/2020;12,67
Málaga;4/5/2020;11,81
Málaga;3/5/2020;6,32
Málaga;2/5/2020;7,22
Málaga;1/5/2020;6,43
Málaga;30/4/2020;10,85
Málaga;29/4/2020;10,77
Málaga;28/4/2020;10,24
Málaga;27/4/2020;9,07
Málaga;26/4/2020;4,61
Málaga;25/4/2020;5,90
Málaga;24/4/2020;9,25
Málaga;23/4/2020;9,33
Málaga;22/4/2020;9,48
Málaga;21/4/2020;8,98
Málaga;20/4/2020;9,14
Málaga;19/4/2020;4,56
Málaga;18/4/2020;6,22
Málaga;17/4/2020;9,04
Málaga;16/4/2020;9,54
Málaga;15/4/2020;8,91
Málaga;14/4/2020;8,98
Málaga;13/4/2020;9,15
Málaga;12/4/2020;4,89
Málaga;11/4/2020;6,20
Málaga;10/4/2020;5,20
Málaga;9/4/2020;5,86
Málaga;8/4/2020;7,96
Málaga;7/4/2020;8,09
Málaga;6/4/2020;7,86
Málaga;5/4/2020;4,79
Málaga;4/4/2020;6,01
Málaga;3/4/2020;8,02
Málaga;2/4/2020;7,30
Málaga;1/4/2020;7,35
Málaga;31/3/2020;7,35
Málaga;30/3/2020;8,10
Málaga;28/3/2020;6,50
Málaga;26/3/2020;9,55
Málaga;24/3/2020;9,39
Málaga;22/3/2020;4,65
Málaga;20/3/2020;9,53
Málaga;18/3/2020;10,08
Málaga;16/3/2020;11,39
Málaga;18/11/2019;23,71
Sevilla;30/12/2020;18,30
Sevilla;27/12/2020;12,26
Sevilla;23/12/2020;19,55
Sevilla;20/12/2020;12,58
Sevilla;16/12/2020;18,76
Sevilla;13/12/2020;12,40
Sevilla;9/12/2020;19,24
Sevilla;6/12/2020;9,68
Sevilla;2/12/2020;19,71
Sevilla;29/11/2020;8,60
Sevilla;25/11/2020;18,68
Sevilla;22/11/2020;9,19
Sevilla;18/11/2020;18,87
Sevilla;15/11/2020;8,74
Sevilla;11/11/2020;18,29
Sevilla;8/11/2020;8,89
Sevilla;4/11/2020;18,67
Sevilla;1/11/2020;9,05
Sevilla;28/10/2020;20,15
Sevilla;25/10/2020;12,37
Sevilla;21/10/2020;19,61
Sevilla;18/10/2020;12,90
Sevilla;14/10/2020;21,21
Sevilla;11/10/2020;13,82
Sevilla;7/10/2020;21,57
Sevilla;4/10/2020;12,73
Sevilla;30/9/2020;15,83
Sevilla;27/9/2020;10,58
Sevilla;23/9/2020;17,52
Sevilla;20/9/2020;11,99
Sevilla;16/9/2020;21,01
Sevilla;13/9/2020;11,87
Sevilla;9/9/2020;21,26
Sevilla;6/9/2020;12,80
Sevilla;2/9/2020;20,61
Sevilla;30/8/2020;11,54
Sevilla;26/8/2020;18,29
Sevilla;23/8/2020;9,65
Sevilla;19/8/2020;18,07
Sevilla;16/8/2020;11,62
Sevilla;12/8/2020;18,22
Sevilla;9/8/2020;11,55
Sevilla;5/8/2020;18,63
Sevilla;2/8/2020;11,84
Sevilla;29/7/2020;20,36
Sevilla;26/7/2020;12,07
Sevilla;22/7/2020;20,57
Sevilla;19/7/2020;12,43
Sevilla;15/7/2020;21,94
Sevilla;12/7/2020;12,90
Sevilla;8/7/2020;20,06
Sevilla;5/7/2020;13,42
Sevilla;1/7/2020;22,19
Sevilla;28/6/2020;13,55
Sevilla;24/6/2020;21,59
Sevilla;20/6/2020;17,98
Sevilla;19/6/2020;21,17
Sevilla;18/6/2020;21,29
Sevilla;17/6/2020;21,07
Sevilla;16/6/2020;20,82
Sevilla;15/6/2020;19,94
Sevilla;14/6/2020;13,18
Sevilla;13/6/2020;16,82
Sevilla;12/6/2020;18,04
Sevilla;11/6/2020;17,82
Sevilla;10/6/2020;20,95
Sevilla;9/6/2020;18,53
Sevilla;8/6/2020;18,95
Sevilla;7/6/2020;13,28
Sevilla;6/6/2020;16,45
Sevilla;5/6/2020;19,39
Sevilla;4/6/2020;19,19
Sevilla;3/6/2020;19,26
Sevilla;2/6/2020;19,25
Sevilla;1/6/2020;18,45
Sevilla;31/5/2020;12,82
Sevilla;30/5/2020;15,88
Sevilla;29/5/2020;18,83
Sevilla;28/5/2020;18,90
Sevilla;27/5/2020;18,75
Sevilla;26/5/2020;18,44
Sevilla;25/5/2020;17,71
Sevilla;24/5/2020;11,67
Sevilla;23/5/2020;14,14
Sevilla;22/5/2020;17,28
Sevilla;21/5/2020;17,36
Sevilla;20/5/2020;17,21
Sevilla;19/5/2020;16,86
Sevilla;18/5/2020;16,13
Sevilla;17/5/2020;10,35
Sevilla;16/5/2020;12,35
Sevilla;15/5/2020;15,16
Sevilla;14/5/2020;14,73
Sevilla;13/5/2020;15,98
Sevilla;12/5/2020;15,79
Sevilla;11/5/2020;14,86
Sevilla;10/5/2020;6,94
Sevilla;9/5/2020;8,02
Sevilla;8/5/2020;14,22
Sevilla;7/5/2020;14,15
Sevilla;6/5/2020;14,03
Sevilla;5/5/2020;14,06
Sevilla;4/5/2020;13,50
Sevilla;3/5/2020;7,59
Sevilla;2/5/2020;8,50
Sevilla;1/5/2020;8,10
Sevilla;30/4/2020;12,30
Sevilla;29/4/2020;12,15
Sevilla;28/4/2020;11,53
Sevilla;27/4/2020;9,54
Sevilla;26/4/2020;5,45
Sevilla;25/4/2020;6,92
Sevilla;24/4/2020;10,28
Sevilla;23/4/2020;10,25
Sevilla;22/4/2020;10,53
Sevilla;21/4/2020;9,67
Sevilla;20/4/2020;10,33
Sevilla;19/4/2020;5,56
Sevilla;18/4/2020;7,45
Sevilla;17/4/2020;10,21
Sevilla;16/4/2020;11,03
Sevilla;15/4/2020;10,01
Sevilla;14/4/2020;9,98
Sevilla;13/4/2020;10,61
Sevilla;12/4/2020;6,11
Sevilla;11/4/2020;7,50
Sevilla;10/4/2020;6,46
Sevilla;9/4/2020;7,33
Sevilla;8/4/2020;9,74
Sevilla;7/4/2020;9,87
Sevilla;6/4/2020;9,16
Sevilla;5/4/2020;5,95
Sevilla;4/4/2020;7,31
Sevilla;3/4/2020;9,79
Sevilla;2/4/2020;8,58
Sevilla;1/4/2020;8,57
Sevilla;31/3/2020;9,04
Sevilla;30/3/2020;9,89
Sevilla;28/3/2020;8,22
Sevilla;26/3/2020;11,42
Sevilla;24/3/2020;11,53
Sevilla;22/3/2020;5,44
Sevilla;20/3/2020;10,34
Sevilla;18/3/2020;10,79
Sevilla;16/3/2020;12,27
Sevilla;18/11/2019;25,95
Huesca;30/12/2020;13,86
Huesca;27/12/2020;9,76
Huesca;23/12/2020;15,88
Huesca;20/12/2020;9,93
Huesca;16/12/2020;16,43
Huesca;13/12/2020;10,17
Huesca;9/12/2020;15,78
Huesca;6/12/2020;9,34
Huesca;2/12/2020;16,53
Huesca;29/11/2020;9,05
Huesca;25/11/2020;15,87
Huesca;22/11/2020;9,37
Huesca;18/11/2020;16,60
Huesca;15/11/2020;8,36
Huesca;11/11/2020;14,03
Huesca;8/11/2020;7,97
Huesca;4/11/2020;15,12
Huesca;1/11/2020;9,98
Huesca;28/10/2020;15,74
Huesca;25/10/2020;10,90
Huesca;21/10/2020;16,39
Huesca;18/10/2020;12,59
Huesca;14/10/2020;17,52
Huesca;11/10/2020;14,83
Huesca;7/10/2020;17,29
Huesca;4/10/2020;10,78
Huesca;30/9/2020;16,56
Huesca;27/9/2020;10,45
Huesca;23/9/2020;17,69
Huesca;20/9/2020;12,10
Huesca;16/9/2020;17,57
Huesca;13/9/2020;14,23
Huesca;9/9/2020;17,16
Huesca;6/9/2020;13,24
Huesca;2/9/2020;16,16
Huesca;30/8/2020;12,81
Huesca;26/8/2020;16,91
Huesca;23/8/2020;11,33
Huesca;19/8/2020;16,94
Huesca;16/8/2020;12,60
Huesca;12/8/2020;15,75
Huesca;9/8/2020;13,31
Huesca;5/8/2020;16,68
Huesca;2/8/2020;12,75
Huesca;29/7/2020;16,83
Huesca;26/7/2020;12,39
Huesca;22/7/2020;16,79
Huesca;19/7/2020;12,14
Huesca;15/7/2020;17,61
Huesca;12/7/2020;12,80
Huesca;8/7/2020;17,75
Huesca;5/7/2020;13,42
Huesca;1/7/2020;17,95
Huesca;28/6/2020;13,74
Huesca;24/6/2020;16,97
Huesca;20/6/2020;15,67
Huesca;19/6/2020;16,47
Huesca;18/6/2020;16,37
Huesca;17/6/2020;16,28
Huesca;16/6/2020;15,87
Huesca;15/6/2020;16,63
Huesca;14/6/2020;13,71
Huesca;13/6/2020;14,66
Huesca;12/6/2020;15,59
Huesca;11/6/2020;15,96
Huesca;10/6/2020;16,41
Huesca;9/6/2020;14,23
Huesca;8/6/2020;14,78
Huesca;7/6/2020;10,30
Huesca;6/6/2020;13,37
Huesca;5/6/2020;15,12
Huesca;4/6/2020;14,40
Huesca;3/6/2020;14,73
Huesca;2/6/2020;15,02
Huesca;1/6/2020;14,13
Huesca;31/5/2020;10,91
Huesca;30/5/2020;13,19
Huesca;29/5/2020;14,89
Huesca;28/5/2020;15,14
Huesca;27/5/2020;14,72
Huesca;26/5/2020;14,40
Huesca;25/5/2020;14,20
Huesca;24/5/2020;9,43
Huesca;23/5/2020;11,46
Huesca;22/5/2020;14,06
Huesca;21/5/2020;14,12
Huesca;20/5/2020;13,78
Huesca;19/5/2020;13,68
Huesca;18/5/2020;13,01
Huesca;17/5/2020;8,71
Huesca;16/5/2020;8,97
Huesca;15/5/2020;11,98
Huesca;14/5/2020;12,86
Huesca;13/5/2020;13,16
Huesca;12/5/2020;14,30
Huesca;11/5/2020;11,91
Huesca;10/5/2020;5,27
Huesca;9/5/2020;6,87
Huesca;8/5/2020;12,15
Huesca;7/5/2020;12,05
Huesca;6/5/2020;11,92
Huesca;5/5/2020;12,39
Huesca;4/5/2020;11,49
Huesca;3/5/2020;5,99
Huesca;2/5/2020;6,53
Huesca;1/5/2020;6,54
Huesca;30/4/2020;10,68
Huesca;29/4/2020;10,48
Huesca;28/4/2020;10,50
Huesca;27/4/2020;9,50
Huesca;26/4/2020;4,78
Huesca;25/4/2020;6,36
Huesca;24/4/2020;9,49
Huesca;23/4/2020;6,85
Huesca;22/4/2020;10,20
Huesca;21/4/2020;9,75
Huesca;20/4/2020;9,70
Huesca;19/4/2020;4,35
Huesca;18/4/2020;6,38
Huesca;17/4/2020;9,86
Huesca;16/4/2020;10,29
Huesca;15/4/2020;10,10
Huesca;14/4/2020;9,66
Huesca;13/4/2020;7,84
Huesca;12/4/2020;4,35
Huesca;11/4/2020;5,23
Huesca;10/4/2020;5,08
Huesca;9/4/2020;6,24
Huesca;8/4/2020;8,54
Huesca;7/4/2020;8,38
Huesca;6/4/2020;7,73
Huesca;5/4/2020;4,51
Huesca;4/4/2020;5,74
Huesca;3/4/2020;8,39
Huesca;2/4/2020;7,67
Huesca;1/4/2020;7,49
Huesca;31/3/2020;7,64
Huesca;30/3/2020;8,14
Huesca;28/3/2020;6,44
Huesca;26/3/2020;9,60
Huesca;24/3/2020;9,85
Huesca;22/3/2020;4,24
Huesca;20/3/2020;9,98
Huesca;18/3/2020;10,09
Huesca;16/3/2020;10,33
Huesca;18/11/2019;25,48
Teruel;30/12/2020;8,51
Teruel;27/12/2020;5,16
Teruel;23/12/2020;9,87
Teruel;20/12/2020;5,25
Teruel;16/12/2020;9,76
Teruel;13/12/2020;5,44
Teruel;9/12/2020;9,81
Teruel;6/12/2020;5,61
Teruel;2/12/2020;10,12
Teruel;29/11/2020;4,88
Teruel;25/11/2020;9,69
Teruel;22/11/2020;4,88
Teruel;18/11/2020;10,24
Teruel;15/11/2020;4,71
Teruel;11/11/2020;8,64
Teruel;8/11/2020;4,20
Teruel;4/11/2020;9,27
Teruel;1/11/2020;5,08
Teruel;28/10/2020;9,73
Teruel;25/10/2020;6,54
Teruel;21/10/2020;10,81
Teruel;18/10/2020;8,20
Teruel;14/10/2020;11,59
Teruel;11/10/2020;10,69
Teruel;7/10/2020;11,30
Teruel;4/10/2020;8,32
Teruel;30/9/2020;9,11
Teruel;27/9/2020;7,58
Teruel;23/9/2020;11,35
Teruel;20/9/2020;8,36
Teruel;16/9/2020;11,42
Teruel;13/9/2020;9,30
Teruel;9/9/2020;11,54
Teruel;6/9/2020;8,99
Teruel;2/9/2020;11,10
Teruel;30/8/2020;9,20
Teruel;26/8/2020;11,69
Teruel;23/8/2020;7,96
Teruel;19/8/2020;11,58
Teruel;16/8/2020;8,95
Teruel;12/8/2020;10,97
Teruel;9/8/2020;8,06
Teruel;5/8/2020;11,03
Teruel;2/8/2020;7,89
Teruel;29/7/2020;11,20
Teruel;26/7/2020;8,10
Teruel;22/7/2020;11,10
Teruel;19/7/2020;8,28
Teruel;15/7/2020;12,07
Teruel;12/7/2020;9,14
Teruel;8/7/2020;11,78
Teruel;5/7/2020;8,99
Teruel;1/7/2020;12,24
Teruel;28/6/2020;9,37
Teruel;24/6/2020;11,61
Teruel;20/6/2020;9,46
Teruel;19/6/2020;10,45
Teruel;18/6/2020;10,67
Teruel;17/6/2020;10,73
Teruel;16/6/2020;10,15
Teruel;15/6/2020;10,89
Teruel;14/6/2020;7,82
Teruel;13/6/2020;9,31
Teruel;12/6/2020;9,92
Teruel;11/6/2020;10,40
Teruel;10/6/2020;10,43
Teruel;9/6/2020;8,62
Teruel;8/6/2020;9,29
Teruel;7/6/2020;5,66
Teruel;6/6/2020;7,99
Teruel;5/6/2020;9,20
Teruel;4/6/2020;8,63
Teruel;3/6/2020;9,62
Teruel;2/6/2020;9,63
Teruel;1/6/2020;9,34
Teruel;31/5/2020;5,89
Teruel;30/5/2020;7,71
Teruel;29/5/2020;9,43
Teruel;28/5/2020;9,40
Teruel;27/5/2020;9,37
Teruel;26/5/2020;8,68
Teruel;25/5/2020;8,59
Teruel;24/5/2020;5,27
Teruel;23/5/2020;6,83
Teruel;22/5/2020;8,96
Teruel;21/5/2020;8,93
Teruel;20/5/2020;8,76
Teruel;19/5/2020;8,56
Teruel;18/5/2020;8,11
Teruel;17/5/2020;4,16
Teruel;16/5/2020;5,02
Teruel;15/5/2020;7,47
Teruel;14/5/2020;7,69
Teruel;13/5/2020;8,21
Teruel;12/5/2020;8,38
Teruel;11/5/2020;7,79
Teruel;10/5/2020;2,69
Teruel;9/5/2020;3,69
Teruel;8/5/2020;7,47
Teruel;7/5/2020;7,50
Teruel;6/5/2020;7,51
Teruel;5/5/2020;7,55
Teruel;4/5/2020;7,09
Teruel;3/5/2020;3,02
Teruel;2/5/2020;3,61
Teruel;1/5/2020;3,68
Teruel;30/4/2020;6,72
Teruel;29/4/2020;6,74
Teruel;28/4/2020;6,61
Teruel;27/4/2020;5,86
Teruel;26/4/2020;2,41
Teruel;25/4/2020;3,48
Teruel;24/4/2020;5,74
Teruel;23/4/2020;4,02
Teruel;22/4/2020;6,07
Teruel;21/4/2020;6,06
Teruel;20/4/2020;5,68
Teruel;19/4/2020;2,29
Teruel;18/4/2020;3,49
Teruel;17/4/2020;6,43
Teruel;16/4/2020;6,45
Teruel;15/4/2020;5,95
Teruel;14/4/2020;5,43
Teruel;13/4/2020;5,07
Teruel;12/4/2020;2,23
Teruel;11/4/2020;2,70
Teruel;10/4/2020;2,51
Teruel;9/4/2020;3,16
Teruel;8/4/2020;4,57
Teruel;7/4/2020;4,61
Teruel;6/4/2020;4,56
Teruel;5/4/2020;2,07
Teruel;4/4/2020;2,84
Teruel;3/4/2020;5,28
Teruel;2/4/2020;4,06
Teruel;1/4/2020;4,04
Teruel;31/3/2020;3,96
Teruel;30/3/2020;4,57
Teruel;28/3/2020;3,09
Teruel;26/3/2020;5,54
Teruel;24/3/2020;5,53
Teruel;22/3/2020;1,95
Teruel;20/3/2020;6,29
Teruel;18/3/2020;6,72
Teruel;16/3/2020;6,77
Teruel;18/11/2019;16,35
Zaragoza;30/12/2020;19,39
Zaragoza;27/12/2020;12,48
Zaragoza;23/12/2020;21,87
Zaragoza;20/12/2020;13,62
Zaragoza;16/12/2020;22,73
Zaragoza;13/12/2020;13,68
Zaragoza;9/12/2020;21,40
Zaragoza;6/12/2020;13,49
Zaragoza;2/12/2020;22,23
Zaragoza;29/11/2020;12,78
Zaragoza;25/11/2020;21,48
Zaragoza;22/11/2020;12,67
Zaragoza;18/11/2020;22,65
Zaragoza;15/11/2020;9,90
Zaragoza;11/11/2020;19,45
Zaragoza;8/11/2020;10,31
Zaragoza;4/11/2020;22,36
Zaragoza;1/11/2020;12,94
Zaragoza;28/10/2020;22,85
Zaragoza;25/10/2020;12,97
Zaragoza;21/10/2020;23,45
Zaragoza;18/10/2020;14,21
Zaragoza;14/10/2020;22,08
Zaragoza;11/10/2020;14,32
Zaragoza;7/10/2020;24,23
Zaragoza;4/10/2020;14,22
Zaragoza;30/9/2020;17,74
Zaragoza;27/9/2020;11,53
Zaragoza;23/9/2020;24,36
Zaragoza;20/9/2020;14,16
Zaragoza;16/9/2020;23,89
Zaragoza;13/9/2020;14,33
Zaragoza;9/9/2020;23,47
Zaragoza;6/9/2020;13,99
Zaragoza;2/9/2020;21,74
Zaragoza;30/8/2020;12,08
Zaragoza;26/8/2020;19,85
Zaragoza;23/8/2020;9,48
Zaragoza;19/8/2020;18,40
Zaragoza;16/8/2020;10,96
Zaragoza;12/8/2020;17,98
Zaragoza;9/8/2020;11,00
Zaragoza;5/8/2020;19,00
Zaragoza;2/8/2020;11,64
Zaragoza;29/7/2020;21,26
Zaragoza;26/7/2020;12,10
Zaragoza;22/7/2020;21,27
Zaragoza;19/7/2020;12,15
Zaragoza;15/7/2020;23,87
Zaragoza;12/7/2020;14,04
Zaragoza;8/7/2020;23,57
Zaragoza;5/7/2020;15,28
Zaragoza;1/7/2020;24,51
Zaragoza;28/6/2020;15,32
Zaragoza;24/6/2020;23,16
Zaragoza;20/6/2020;19,80
Zaragoza;19/6/2020;22,93
Zaragoza;18/6/2020;22,85
Zaragoza;17/6/2020;22,58
Zaragoza;16/6/2020;21,84
Zaragoza;15/6/2020;21,25
Zaragoza;14/6/2020;15,74
Zaragoza;13/6/2020;19,04
Zaragoza;12/6/2020;21,45
Zaragoza;11/6/2020;22,12
Zaragoza;10/6/2020;22,34
Zaragoza;9/6/2020;18,98
Zaragoza;8/6/2020;19,20
Zaragoza;7/6/2020;14,12
Zaragoza;6/6/2020;18,46
Zaragoza;5/6/2020;21,56
Zaragoza;4/6/2020;19,88
Zaragoza;3/6/2020;20,74
Zaragoza;2/6/2020;21,23
Zaragoza;1/6/2020;19,14
Zaragoza;31/5/2020;14,26
Zaragoza;30/5/2020;17,83
Zaragoza;29/5/2020;20,80
Zaragoza;28/5/2020;20,80
Zaragoza;27/5/2020;20,46
Zaragoza;26/5/2020;19,33
Zaragoza;25/5/2020;18,46
Zaragoza;24/5/2020;12,29
Zaragoza;23/5/2020;14,99
Zaragoza;22/5/2020;18,31
Zaragoza;21/5/2020;18,28
Zaragoza;20/5/2020;18,47
Zaragoza;19/5/2020;18,22
Zaragoza;18/5/2020;17,20
Zaragoza;17/5/2020;11,17
Zaragoza;16/5/2020;13,04
Zaragoza;15/5/2020;16,30
Zaragoza;14/5/2020;17,60
Zaragoza;13/5/2020;17,92
Zaragoza;12/5/2020;18,25
Zaragoza;11/5/2020;16,29
Zaragoza;10/5/2020;7,80
Zaragoza;9/5/2020;8,76
Zaragoza;8/5/2020;15,79
Zaragoza;7/5/2020;15,51
Zaragoza;6/5/2020;15,55
Zaragoza;5/5/2020;15,78
Zaragoza;4/5/2020;15,02
Zaragoza;3/5/2020;8,34
Zaragoza;2/5/2020;8,42
Zaragoza;1/5/2020;8,00
Zaragoza;30/4/2020;13,43
Zaragoza;29/4/2020;13,44
Zaragoza;28/4/2020;13,18
Zaragoza;27/4/2020;12,26
Zaragoza;26/4/2020;6,29
Zaragoza;25/4/2020;8,16
Zaragoza;24/4/2020;11,50
Zaragoza;23/4/2020;8,42
Zaragoza;22/4/2020;13,30
Zaragoza;21/4/2020;13,13
Zaragoza;20/4/2020;12,36
Zaragoza;19/4/2020;5,93
Zaragoza;18/4/2020;8,25
Zaragoza;17/4/2020;12,80
Zaragoza;16/4/2020;13,46
Zaragoza;15/4/2020;12,69
Zaragoza;14/4/2020;12,54
Zaragoza;13/4/2020;11,73
Zaragoza;12/4/2020;5,83
Zaragoza;11/4/2020;7,13
Zaragoza;10/4/2020;6,48
Zaragoza;9/4/2020;7,37
Zaragoza;8/4/2020;10,95
Zaragoza;7/4/2020;10,94
Zaragoza;6/4/2020;10,07
Zaragoza;5/4/2020;5,80
Zaragoza;4/4/2020;7,81
Zaragoza;3/4/2020;11,04
Zaragoza;2/4/2020;10,18
Zaragoza;1/4/2020;9,93
Zaragoza;31/3/2020;10,30
Zaragoza;30/3/2020;10,82
Zaragoza;28/3/2020;8,50
Zaragoza;26/3/2020;13,03
Zaragoza;24/3/2020;13,11
Zaragoza;22/3/2020;6,33
Zaragoza;20/3/2020;12,99
Zaragoza;18/3/2020;13,52
Zaragoza;16/3/2020;14,76
Zaragoza;18/11/2019;32,26
Asturias;30/12/2020;17,07
Asturias;27/12/2020;11,37
Asturias;23/12/2020;18,60
Asturias;20/12/2020;11,56
Asturias;16/12/2020;17,26
Asturias;13/12/2020;10,39
Asturias;9/12/2020;15,65
Asturias;6/12/2020;8,40
Asturias;2/12/2020;16,03
Asturias;29/11/2020;8,85
Asturias;25/11/2020;15,58
Asturias;22/11/2020;8,76
Asturias;18/11/2020;15,82
Asturias;15/11/2020;7,01
Asturias;11/11/2020;14,41
Asturias;8/11/2020;7,82
Asturias;4/11/2020;17,02
Asturias;1/11/2020;10,68
Asturias;28/10/2020;18,98
Asturias;25/10/2020;11,18
Asturias;21/10/2020;21,04
Asturias;18/10/2020;14,76
Asturias;14/10/2020;21,54
Asturias;11/10/2020;14,08
Asturias;7/10/2020;22,33
Asturias;4/10/2020;11,74
Asturias;30/9/2020;21,55
Asturias;27/9/2020;12,58
Asturias;23/9/2020;22,26
Asturias;20/9/2020;14,75
Asturias;16/9/2020;22,72
Asturias;13/9/2020;18,80
Asturias;9/9/2020;22,70
Asturias;6/9/2020;14,12
Asturias;2/9/2020;20,86
Asturias;30/8/2020;14,86
Asturias;26/8/2020;22,86
Asturias;23/8/2020;16,19
Asturias;19/8/2020;24,28
Asturias;16/8/2020;16,96
Asturias;12/8/2020;20,74
Asturias;9/8/2020;17,08
Asturias;5/8/2020;23,27
Asturias;2/8/2020;15,88
Asturias;29/7/2020;22,04
Asturias;26/7/2020;17,99
Asturias;22/7/2020;23,19
Asturias;19/7/2020;18,40
Asturias;15/7/2020;22,68
Asturias;12/7/2020;18,44
Asturias;8/7/2020;22,54
Asturias;5/7/2020;19,07
Asturias;1/7/2020;22,26
Asturias;28/6/2020;16,43
Asturias;24/6/2020;21,51
Asturias;20/6/2020;19,75
Asturias;19/6/2020;21,03
Asturias;18/6/2020;20,47
Asturias;17/6/2020;19,69
Asturias;16/6/2020;19,46
Asturias;15/6/2020;19,37
Asturias;14/6/2020;15,00
Asturias;13/6/2020;16,34
Asturias;12/6/2020;18,28
Asturias;11/6/2020;19,20
Asturias;10/6/2020;20,03
Asturias;9/6/2020;17,20
Asturias;8/6/2020;17,56
Asturias;7/6/2020;11,79
Asturias;6/6/2020;16,28
Asturias;5/6/2020;19,30
Asturias;4/6/2020;18,77
Asturias;3/6/2020;18,96
Asturias;2/6/2020;18,78
Asturias;1/6/2020;18,23
Asturias;31/5/2020;12,66
Asturias;30/5/2020;18,28
Asturias;29/5/2020;20,11
Asturias;28/5/2020;20,04
Asturias;27/5/2020;19,41
Asturias;26/5/2020;18,80
Asturias;25/5/2020;17,92
Asturias;24/5/2020;12,13
Asturias;23/5/2020;12,94
Asturias;22/5/2020;17,20
Asturias;21/5/2020;17,04
Asturias;20/5/2020;17,12
Asturias;19/5/2020;16,88
Asturias;18/5/2020;16,24
Asturias;17/5/2020;11,66
Asturias;16/5/2020;12,78
Asturias;15/5/2020;14,39
Asturias;14/5/2020;15,07
Asturias;13/5/2020;15,52
Asturias;12/5/2020;15,80
Asturias;11/5/2020;15,24
Asturias;10/5/2020;6,20
Asturias;9/5/2020;7,30
Asturias;8/5/2020;13,25
Asturias;7/5/2020;13,41
Asturias;6/5/2020;13,41
Asturias;5/5/2020;13,36
Asturias;4/5/2020;13,13
Asturias;3/5/2020;7,17
Asturias;2/5/2020;7,72
Asturias;1/5/2020;6,79
Asturias;30/4/2020;11,49
Asturias;29/4/2020;11,25
Asturias;28/4/2020;11,16
Asturias;27/4/2020;10,60
